HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,ShoppingMall,Spa
0,0,2,32,0,482,0,321
0,1,0,23,0,0,0,0
1,1,0,38,0,0,0,0
1,0,0,47,0,0,0,1344
1,0,2,38,0,0,0,734
1,0,0,47,0,0,0,8911
0,1,0,20,0,0,0,0
0,1,0,32,0,0,0,0
1,1,2,42,0,0,0,0
1,0,2,34,0,0,9,788
0,0,2,60,0,0,173,572
2,1,2,30,0,0,0,0
0,1,2,11,0,0,0,0
2,1,2,45,0,0,0,0
1,1,0,39,1,0,177,0
0,0,2,19,0,0,0,70
0,0,2,18,0,20,572,254
0,0,1,34,0,0,1349,1
0,1,2,28,0,0,0,0
0,0,0,30,0,1487,478,65
1,1,2,48,0,0,0,0
0,1,0,38,0,0,0,0
1,0,2,33,0,0,0,0
1,1,0,47,0,0,0,0
2,0,2,29,0,1118,606,50
2,1,2,8,0,0,0,0
2,1,2,47,0,0,0,0
2,0,2,26,1,1141,652,0
2,1,0,13,0,0,0,0
0,0,2,18,0,0,0,645
2,0,2,27,0,1382,0,0
1,0,2,27,0,0,0,97
1,0,2,30,0,0,0,0
1,0,2,25,0,2044,0,4
2,0,2,26,0,1022,140,20
0,0,2,20,0,718,0,0
1,0,2,52,0,0,2228,7
0,1,2,3,0,0,0,0
0,0,2,6,0,0,0,0
0,0,2,0,0,0,0,0
0,0,2,22,0,0,0,145
0,1,2,1,0,0,0,0
0,0,2,44,0,0,0,0
0,1,1,18,0,0,0,0
0,0,2,20,0,0,1393,11
0,0,2,29,0,150,0,0
0,0,2,28,0,71,323,2
1,1,0,39,0,0,0,0
0,1,2,11,0,0,0,0
0,1,1,2,0,0,0,0
0,0,2,15,0,0,0,214
0,1,2,32,0,0,0,0
0,0,1,15,0,1660,1245,0
0,0,2,1,0,0,0,0
0,0,2,20,0,0,259,367
1,1,0,25,0,0,0,0
1,0,2,32,1,0,177,1439
1,1,0,32,0,0,0,0
0,0,2,18,0,0,0,0
0,0,2,49,0,0,225,69
0,0,0,2,0,0,0,0
0,0,2,13,0,117,0,0
2,0,2,28,0,1626,0,208
2,0,1,56,0,90,82,0
0,0,2,27,0,0,8,1227
0,1,2,34,0,0,0,0
1,1,2,28,0,0,0,0
0,0,2,31,0,0,114,4
2,0,2,24,0,85,177,0
0,1,2,8,0,0,0,0
0,0,2,20,0,219,2871,0
0,0,1,63,0,0,0,18
0,0,0,0,0,0,0,0
0,0,2,13,0,1118,93,5
2,0,2,1,0,0,0,0
2,0,2,13,0,2758,177,6
2,0,2,2,0,0,0,0
0,1,2,18,0,0,0,0
2,1,2,30,0,0,0,303
1,1,0,35,0,0,0,0
2,0,0,28,0,0,1171,0
2,1,2,28,0,0,0,0
0,0,2,48,0,0,0,909
1,1,2,34,0,0,0,0
0,0,2,16,0,0,1,0
0,0,1,24,0,12,0,0
0,0,2,53,0,5,0,0
0,0,2,24,0,0,42,0
2,1,2,32,0,219,0,0
0,1,0,15,0,0,0,0
0,0,1,24,0,0,1,498
0,0,2,35,0,13,682,0
1,0,2,42,0,0,0,5737
0,0,1,18,0,122,1,38
0,0,2,15,0,3,48,0
2,0,2,37,0,414,288,0
2,1,2,35,0,0,0,0
0,1,2,34,0,0,0,0
0,1,0,21,0,0,0,0
0,0,2,14,0,113,940,3
2,0,2,16,0,643,954,0
0,0,0,23,0,0,1950,87
1,0,2,53,0,0,2646,99
1,1,2,18,0,0,0,0
0,0,2,16,0,195,92,63
1,1,2,34,0,0,0,0
0,1,2,13,0,0,0,0
0,0,1,25,0,10,0,1
0,0,2,43,0,8,0,780
2,0,2,39,0,821,260,1
0,0,0,19,0,0,431,0
2,0,2,21,0,489,6,777
0,1,2,20,0,0,0,0
0,0,1,16,0,0,672,0
0,0,2,9,0,0,0,0
0,0,2,18,0,0,0,40
0,0,0,23,0,0,1,69
0,0,2,36,0,2,0,0
0,0,2,30,0,69,2,653
0,0,2,46,0,11,666,0
0,0,2,22,0,0,0,0
0,1,2,1,0,0,0,0
0,1,2,21,0,0,0,0
0,1,2,24,0,0,0,0
0,0,2,51,0,704,0,2
0,1,2,26,0,0,0,0
1,0,0,35,0,0,0,53
0,0,1,22,0,0,0,46
1,1,0,30,0,0,0,303
1,1,2,28,0,0,0,0
1,1,0,33,0,0,0,0
1,0,2,56,0,3,4,1263
1,1,0,32,0,0,0,0
2,0,2,39,0,1173,0,0
0,0,2,25,0,1014,69,22
0,0,2,25,0,0,952,0
0,0,2,34,0,51,0,386
0,0,2,28,0,294,9,0
0,0,0,18,0,0,1446,0
0,0,2,18,0,13,721,3
0,0,2,23,0,502,52,0
0,1,1,21,0,0,0,0
2,1,2,47,0,0,0,0
0,0,2,18,0,0,93,0
0,0,2,43,0,0,0,357
0,1,2,18,0,0,0,0
1,0,2,25,0,2,0,303
0,1,0,30,0,0,0,0
2,0,2,21,0,110,166,2412
2,0,2,24,0,22,1968,0
2,0,0,20,0,5,177,1479
1,1,0,30,0,0,0,0
1,1,2,58,0,0,0,0
0,0,1,36,0,1314,1187,113
1,1,2,27,0,0,0,0
1,0,2,33,1,694,6,10
1,0,2,55,0,0,0,321
1,1,0,24,0,0,0,0
0,0,0,17,0,0,0,0
0,0,2,19,0,2,7,0
0,1,1,25,0,0,0,0
0,0,2,22,0,219,0,0
0,1,2,16,0,0,0,0
0,0,2,36,0,100,1,90
0,0,2,40,0,0,0,549
0,0,2,21,0,1004,22,3
0,0,0,24,0,0,289,0
2,0,2,26,0,0,0,0
1,1,2,30,0,0,0,0
1,0,0,27,0,0,21,2
0,1,2,24,0,0,0,0
1,1,2,23,0,0,0,0
1,1,0,55,0,0,0,0
1,1,0,47,0,219,0,0
1,1,0,31,0,0,0,0
1,1,2,40,0,0,0,0
0,0,2,19,0,189,4,132
0,0,2,18,0,611,0,4
0,0,0,48,0,0,43,0
0,0,2,15,0,0,0,902
0,0,2,47,0,0,0,175
0,0,2,21,0,8,0,0
0,1,2,18,0,0,0,0
0,0,2,20,0,1285,177,0
2,1,2,20,0,0,0,0
2,0,2,19,0,1857,26,0
2,1,2,22,0,0,0,0
0,1,2,16,0,219,0,0
2,0,2,26,0,79,943,0
2,0,2,27,0,881,94,40
0,0,0,17,0,0,632,0
0,0,2,24,0,0,975,0
0,1,1,55,0,0,0,0
0,1,2,7,0,0,0,0
0,0,2,28,0,0,0,0
0,0,2,29,0,219,572,4
0,0,0,31,0,28,0,0
0,0,2,44,0,5,812,17
2,0,2,26,0,0,2619,0
2,0,2,3,0,0,0,0
2,1,2,21,0,0,0,0
2,0,0,0,0,0,0,0
0,0,0,40,0,3657,137,27
0,0,2,25,0,0,1,1614
0,0,2,2,0,0,0,0
0,0,2,28,0,2,0,754
1,1,0,14,0,0,0,0
0,0,2,30,0,12,0,1047
0,0,2,21,0,0,0,21
0,0,0,30,0,0,547,46
0,0,2,39,0,1905,479,0
0,0,2,43,0,0,2035,46
0,0,2,22,0,161,0,0
0,1,0,18,0,219,0,0
2,1,2,35,0,0,0,0
0,1,2,21,0,0,0,0
0,0,2,23,0,454,0,0
0,1,0,15,0,0,0,0
1,1,0,37,0,0,0,0
1,0,0,58,0,0,0,3043
2,1,2,28,0,0,0,0
2,0,2,21,0,0,0,0
0,0,2,0,0,0,0,0
0,0,2,15,0,672,1,293
2,0,2,38,0,918,796,662
2,0,2,26,0,1324,0,0
1,0,2,47,0,0,0,4441
1,0,0,26,0,0,37,1123
1,1,0,56,0,0,0,0
1,1,2,18,0,0,0,303
0,0,2,21,0,225,326,303
0,1,1,18,0,0,0,0
1,0,2,44,0,0,0,8
1,1,1,39,0,0,0,0
1,1,0,54,0,0,0,0
1,1,0,23,0,0,0,0
1,0,2,26,0,796,0,260
0,0,2,22,0,886,2,10
0,0,2,25,0,0,0,811
0,1,1,49,0,0,0,0
2,1,2,46,0,0,0,0
0,0,2,17,0,0,0,7
0,0,2,23,0,0,41,768
0,0,2,18,0,0,476,2
0,0,2,23,0,0,25,0
0,0,2,38,0,38,0,1520
1,0,2,32,0,0,976,25
1,1,2,18,0,0,0,0
2,1,2,24,0,0,0,0
1,0,2,37,0,1,0,1882
1,1,0,41,0,0,0,0
1,1,2,31,0,0,0,0
0,0,2,28,0,415,889,0
1,1,0,40,0,0,0,0
1,0,2,48,0,0,34,107
0,1,0,41,0,0,0,0
0,1,2,36,0,0,0,0
0,0,2,11,0,219,0,0
0,0,2,19,0,1,711,0
0,0,2,20,0,4,0,0
0,0,2,29,0,1050,14,58
2,0,2,26,0,2333,15,4
0,1,2,24,0,0,0,0
0,0,2,28,0,0,738,0
2,0,2,28,0,4,2237,9
0,1,2,13,0,0,0,0
0,0,2,28,0,777,0,11
0,0,1,19,0,0,410,162
2,1,2,32,0,0,0,303
0,1,0,23,0,0,0,0
0,0,2,18,0,0,0,0
2,1,2,25,0,0,0,0
0,0,1,19,0,0,58,19
0,0,0,24,0,280,0,299
2,0,2,29,0,664,16,42
0,1,2,43,0,0,0,0
0,1,1,3,0,0,0,0
0,0,0,4,0,0,0,0
0,0,2,2,0,0,0,0
0,0,2,24,0,659,0,0
0,0,2,27,0,14,288,0
1,1,0,37,0,0,0,0
1,0,0,44,0,0,0,346
0,0,2,21,0,16,197,0
1,0,2,27,0,2,2,1534
0,0,0,49,0,2,0,263
2,0,2,27,0,211,971,0
1,1,0,63,0,0,0,0
0,0,2,28,0,0,839,0
0,1,0,33,0,0,0,0
0,0,2,21,0,0,16,2
0,0,2,24,0,0,932,0
0,0,2,26,0,0,84,0
0,0,0,27,0,681,0,3
2,1,2,21,0,0,0,0
0,0,2,56,0,0,0,0
0,0,0,31,0,0,696,0
1,1,2,47,0,0,0,0
2,1,2,24,0,0,0,0
0,0,1,18,0,553,211,0
1,1,2,42,0,0,0,0
2,0,2,31,0,1044,4,235
2,0,2,22,0,2434,2,9
2,0,2,24,0,386,177,353
2,1,0,20,0,0,0,0
0,0,2,51,0,0,7,365
0,0,2,19,0,33,0,0
0,0,2,17,0,0,177,0
0,0,2,23,0,0,0,50
0,0,2,14,0,0,510,617
0,1,1,18,0,0,0,0
1,1,2,42,0,219,0,0
0,0,1,39,0,6,0,658
0,1,2,37,0,0,0,0
0,1,2,27,0,0,177,0
1,1,2,26,0,0,0,0
0,0,2,49,0,5,172,0
1,0,0,32,1,0,476,756
0,1,2,34,0,0,0,0
0,0,2,13,0,76,177,1248
0,0,1,21,0,0,0,473
1,0,2,55,0,0,10,92
1,1,0,61,0,0,0,0
1,0,2,24,0,0,0,0
0,1,2,25,0,0,0,0
0,1,2,0,0,0,0,0
0,1,2,38,0,0,0,0
2,1,2,30,0,0,0,0
0,0,2,15,0,1949,177,0
0,1,2,21,0,0,0,0
0,0,0,56,0,0,0,2593
1,0,0,51,0,0,0,13
2,0,2,26,0,2459,18,0
2,0,2,50,0,219,48,73
2,0,2,22,0,1025,77,17
0,0,2,25,0,4,1260,0
0,0,0,37,0,30,879,0
0,1,2,17,0,0,0,0
1,1,0,38,0,0,0,0
0,1,1,33,0,0,0,0
0,0,2,24,0,17,682,0
0,0,2,21,0,693,0,0
1,1,2,37,0,0,0,0
2,1,2,49,0,0,0,0
1,0,0,42,0,219,0,1856
2,1,2,33,0,0,0,0
0,0,2,25,0,906,0,0
2,0,2,27,0,1254,388,0
2,1,2,1,0,0,0,0
2,0,2,20,0,70,83,5
1,1,2,20,0,0,0,0
1,1,0,51,0,0,0,0
1,1,2,33,0,0,0,0
0,0,1,45,0,0,9,2536
1,0,0,25,0,44,0,2119
0,0,2,21,0,1,67,701
2,1,2,22,0,0,0,0
0,1,2,27,0,0,0,0
0,0,2,33,0,0,0,0
0,0,1,24,0,22,0,590
0,0,2,38,0,23,0,0
0,0,2,18,0,998,0,0
1,0,0,63,0,2364,0,122
1,0,0,26,1,43,334,194
1,0,2,29,0,0,0,1088
0,1,1,24,0,0,0,0
0,0,0,51,0,79,0,568
2,0,2,25,1,845,376,77
2,0,2,41,0,3471,251,0
0,0,0,20,0,0,3,1152
0,0,2,22,0,471,970,0
1,1,0,15,0,0,0,0
1,0,0,28,0,74,0,0
1,1,0,19,0,0,0,0
0,0,2,28,0,956,1,0
0,0,2,18,0,0,52,8
1,0,0,31,0,0,0,4724
1,0,0,26,0,1054,0,3658
1,0,0,9,0,0,0,0
1,1,0,42,0,0,0,0
1,0,2,32,0,0,560,1
0,1,1,22,0,0,0,0
0,0,2,51,0,224,694,39
1,0,2,31,0,0,0,83
1,0,2,44,0,52,976,0
1,1,2,36,0,0,0,0
2,1,2,29,0,0,0,0
2,0,2,36,1,566,153,0
2,0,2,9,0,0,0,0
0,0,2,16,0,1,0,0
0,1,1,18,0,0,0,0
2,0,2,51,0,0,0,0
2,0,1,30,0,1001,597,17
0,0,1,44,0,0,0,1681
0,0,1,22,0,0,5,174
0,1,2,39,0,0,0,0
0,0,1,18,0,223,0,27
1,1,2,34,0,0,0,0
1,1,2,25,0,0,0,0
1,1,2,25,0,0,0,0
0,0,0,16,0,0,216,0
0,1,1,41,0,0,0,0
0,0,2,28,0,2,195,0
0,1,2,15,0,0,0,0
2,0,2,49,0,601,1328,725
0,0,2,43,0,0,775,0
0,0,2,28,0,1524,59,3
0,0,2,18,0,0,46,420
0,1,0,14,0,0,0,0
0,1,2,40,0,0,0,0
0,0,2,28,0,0,0,0
0,0,2,34,0,3956,11,0
0,0,2,22,0,0,965,0
1,1,2,41,0,0,0,0
0,0,2,19,0,162,0,0
0,0,2,33,0,35,0,1519
0,1,2,19,0,0,0,0
2,0,0,24,0,698,64,259
2,1,2,3,0,0,0,0
2,1,2,19,0,0,0,0
2,1,2,19,0,0,0,0
2,0,2,45,0,2146,451,2
0,1,1,29,0,0,177,0
0,1,2,54,0,0,0,0
0,0,0,1,0,0,0,0
2,0,2,18,1,2572,6,0
2,1,0,24,0,0,0,0
2,0,0,18,0,1251,34,8
2,1,2,19,0,0,0,0
0,0,2,22,0,24,729,2
1,0,2,48,0,51,0,2
1,0,0,39,0,0,417,182
2,0,2,40,0,2249,345,0
2,1,2,34,0,0,0,0
0,0,2,0,0,0,0,0
0,0,2,25,0,0,158,730
0,1,2,3,0,0,0,0
0,0,2,24,0,6,0,785
2,1,2,39,0,0,0,0
0,1,1,55,0,0,0,0
1,0,0,24,0,183,0,19
2,0,2,28,0,1485,8,0
0,0,2,27,0,6,395,248
0,0,2,19,0,0,0,0
0,0,2,27,0,0,1,291
0,1,1,24,0,0,0,0
0,1,1,31,0,0,0,0
2,0,2,52,0,8,0,1518
1,0,2,28,0,0,177,1007
2,0,2,58,0,828,355,0
2,1,2,16,0,0,0,0
0,0,2,36,0,880,0,4
0,0,2,23,0,590,211,2
0,0,0,25,0,0,2,896
1,1,2,21,0,0,0,0
0,1,2,22,0,0,0,0
0,0,2,20,0,5,0,10
0,0,2,56,0,359,0,0
0,0,2,4,0,0,0,0
1,0,2,36,0,0,51,111
1,1,2,47,0,0,0,0
2,0,2,24,0,2276,54,226
2,0,2,30,0,68,1773,0
0,1,0,21,0,0,0,0
0,0,2,52,0,0,0,529
0,1,2,18,0,0,0,0
0,0,2,53,0,59,0,389
0,1,2,62,0,0,0,0
0,0,2,9,0,0,0,0
0,1,1,2,0,0,0,0
0,1,2,28,0,0,0,0
0,0,2,23,0,0,474,97
2,0,2,28,0,2585,4,2
0,0,2,59,0,0,334,0
0,1,1,23,0,0,0,0
0,0,1,20,0,11,597,25
0,0,2,24,0,0,91,818
0,0,2,48,0,421,370,0
0,0,2,25,0,21,0,873
0,1,1,37,0,0,0,303
0,0,2,40,0,256,0,0
0,1,0,17,0,0,0,0
0,0,2,17,0,476,0,262
0,0,2,21,0,0,39,345
2,0,2,50,0,1256,39,0
0,1,1,38,0,0,0,0
0,0,2,39,0,33,0,0
0,0,0,0,0,0,0,0
0,1,2,32,0,0,0,0
2,0,2,39,0,236,383,0
0,0,2,13,0,0,27,1473
0,0,1,18,0,332,0,987
0,1,2,31,0,0,0,0
0,0,0,5,0,0,0,0
0,0,2,47,0,0,133,0
1,0,0,43,0,1,0,103
1,0,2,27,0,55,0,3237
1,0,2,27,0,0,48,122
1,1,0,31,0,0,177,0
1,1,0,26,0,0,0,0
0,0,2,22,0,2,840,0
0,1,0,25,0,0,0,0
0,0,1,20,0,0,13,480
1,1,0,23,0,0,0,0
0,1,2,19,0,0,0,0
2,1,2,27,0,0,0,0
2,1,2,8,0,0,0,0
2,0,2,66,0,1008,70,36
0,0,2,17,0,453,3,0
0,0,2,41,0,2789,0,0
0,1,2,14,0,0,0,0
0,0,2,53,0,13,47,0
0,1,1,13,0,0,0,0
0,0,2,19,0,4,1604,0
0,0,2,19,0,0,0,677
0,0,2,14,0,604,0,0
0,0,2,18,0,1,0,822
2,0,2,25,0,292,1322,0
0,1,2,16,0,0,0,0
0,1,2,6,0,0,0,0
2,1,2,22,0,0,0,0
0,0,1,3,0,0,0,0
0,0,2,19,0,546,7,0
0,1,2,23,0,0,0,0
0,0,2,26,0,1,0,1066
0,0,2,23,0,209,3,0
0,0,2,25,0,574,0,0
0,0,1,20,0,0,20,529
0,0,0,29,0,11,1214,6
0,0,2,26,0,3,0,0
0,1,2,19,0,0,0,0
0,1,2,28,0,0,177,0
0,0,2,21,0,3,697,0
1,0,2,25,0,0,0,1999
1,0,2,27,1,0,440,16
1,0,2,54,0,0,0,42
0,1,0,9,0,0,0,0
0,0,2,24,0,201,621,0
0,1,2,22,0,0,0,0
1,0,2,42,0,0,40,1827
1,0,2,35,0,21,0,54
0,1,2,6,0,0,0,0
2,0,2,39,0,1539,0,167
2,0,2,24,0,466,2257,6
1,1,0,21,0,0,0,0
1,0,0,48,0,259,0,3710
1,1,2,24,0,0,0,0
0,1,1,25,0,0,0,0
0,0,0,29,0,0,0,1
0,1,1,52,0,0,0,0
1,0,0,43,0,3595,0,13
2,0,0,20,0,0,0,0
0,0,0,19,0,0,37,0
0,0,2,20,0,0,264,451
2,0,2,48,1,390,977,16
1,0,0,29,0,0,177,255
1,1,0,46,0,0,0,0
0,1,2,18,0,0,0,0
0,0,0,36,0,0,9,303
2,0,2,22,0,816,245,4923
0,1,2,7,0,0,0,0
2,1,2,38,0,0,0,0
1,0,0,44,0,0,1319,172
1,0,0,24,0,0,0,2606
2,1,2,42,0,0,0,0
0,1,2,35,0,0,0,0
0,0,2,33,0,466,14,3013
0,0,0,22,0,0,0,298
0,0,2,35,0,0,161,630
0,0,2,21,0,0,15,0
0,1,1,19,0,0,0,0
2,1,2,34,0,219,0,0
2,0,2,52,0,560,615,1
2,0,2,18,0,1953,615,0
2,0,2,28,0,945,121,0
1,0,2,32,0,0,1464,486
1,0,2,36,0,0,0,550
1,0,0,55,0,0,1,1369
2,0,2,65,0,2054,268,0
0,0,2,29,0,1694,0,0
0,0,2,18,0,0,20,789
0,0,1,0,0,0,0,0
2,0,2,35,0,3529,2142,0
1,0,0,37,0,0,0,4702
1,0,2,13,0,0,0,3104
0,0,2,15,0,279,849,15
0,0,0,33,0,0,1693,0
0,0,2,28,0,0,0,145
0,1,2,40,0,0,0,0
0,0,2,36,0,114,0,0
2,1,2,33,0,0,0,0
2,1,2,4,0,0,0,0
0,0,2,20,0,611,61,149
0,0,1,23,0,0,0,728
2,0,2,24,0,555,1307,0
1,0,0,18,0,2304,177,71
1,1,1,25,0,0,0,303
1,1,0,26,0,0,0,0
1,0,2,52,0,0,0,4331
1,1,2,47,0,0,177,0
0,0,0,24,0,0,0,0
0,1,2,3,0,0,0,0
0,0,2,9,0,0,0,0
0,0,2,2,0,0,0,0
0,0,2,19,0,13,861,0
0,0,1,12,0,0,0,0
0,1,0,21,0,0,0,0
2,1,2,20,0,0,0,0
2,1,2,63,0,0,0,0
2,1,2,15,0,0,0,0
2,0,2,25,0,491,723,9
2,0,2,13,0,541,1,1147
2,0,2,45,1,1233,0,99
0,1,2,17,0,0,0,0
0,0,0,18,0,0,953,0
0,0,2,40,0,0,0,41
0,0,0,40,0,0,0,1
1,0,2,65,0,0,0,15
1,0,0,45,0,17,0,4
1,0,2,34,0,28,3429,6555
1,0,2,37,0,90,0,134
0,1,2,13,0,0,0,0
0,1,0,16,0,0,0,0
2,0,2,16,0,145,549,603
0,1,0,13,0,0,0,0
2,0,2,19,0,1581,221,0
0,0,1,54,0,1,0,0
2,1,2,13,0,0,0,0
2,0,2,40,0,1150,966,497
1,0,2,25,0,0,0,0
1,0,2,36,0,0,18,5188
1,1,0,58,0,0,0,0
1,0,2,2,0,0,0,0
1,0,2,32,0,26,0,3993
1,1,2,32,0,0,0,0
1,1,2,28,0,0,0,0
1,1,2,54,0,0,0,0
0,1,2,21,0,0,0,0
0,0,2,46,0,993,0,0
2,1,0,43,0,0,0,303
0,0,2,18,0,0,18,756
1,1,0,26,0,0,0,0
1,1,0,15,0,0,0,0
1,1,2,39,0,0,0,0
1,0,2,41,0,1646,0,1013
0,0,2,39,0,701,0,0
0,1,1,19,0,0,0,0
0,0,2,13,0,190,10,7
2,0,2,43,1,12,1039,6
0,1,1,33,0,0,0,0
0,1,2,39,0,0,0,0
0,1,2,1,0,0,0,0
0,0,0,5,0,0,0,0
0,0,2,23,0,2,20,0
0,0,2,41,0,0,0,2
0,1,2,39,0,0,0,0
0,1,2,26,0,0,0,0
1,1,2,25,0,0,0,0
1,1,0,35,0,0,0,0
1,1,2,3,0,0,0,0
1,0,2,1,0,0,0,0
1,1,0,13,0,0,0,0
1,0,2,41,0,0,0,0
1,1,2,36,0,0,0,0
1,0,2,27,0,0,7,2582
1,0,2,40,0,269,0,906
0,0,2,59,0,0,0,312
2,0,1,25,0,1481,135,0
2,0,2,22,0,0,0,0
1,0,0,32,0,0,0,3527
0,0,2,22,0,0,793,0
2,0,2,55,1,1176,6,967
0,0,2,22,0,4,0,11
1,1,1,33,0,0,0,0
0,0,2,57,0,0,0,0
0,0,2,26,0,219,152,145
1,0,0,28,0,322,8,3783
0,0,2,23,0,639,0,6
0,0,2,62,0,0,0,0
0,0,2,45,0,0,0,697
0,1,2,23,0,0,0,0
0,0,2,0,0,0,0,0
0,0,2,21,0,0,2,188
0,1,2,0,0,0,0,0
0,0,2,23,0,145,0,376
1,1,2,25,0,0,0,0
2,0,2,32,0,773,25,11
1,0,2,46,0,0,0,0
1,1,0,28,0,0,0,0
2,0,1,39,1,369,1636,0
2,0,2,18,0,1037,2,0
2,0,0,22,0,5454,0,0
2,1,2,23,0,0,0,0
2,0,2,22,0,2351,256,542
2,0,2,73,0,669,943,1627
2,1,2,17,0,0,0,0
2,1,2,20,0,0,0,0
0,0,2,15,0,0,3,8
0,1,2,55,0,0,0,0
0,0,2,42,0,0,0,109
2,0,2,39,0,2416,70,106
2,1,2,8,0,0,0,0
2,0,2,38,0,2855,0,303
0,0,2,17,0,344,6,0
0,0,2,13,0,0,43,844
0,1,2,28,0,0,0,0
1,0,0,22,0,0,7,2
1,0,0,64,0,3,10,630
1,0,0,30,1,0,0,14252
1,1,0,28,0,0,0,0
1,0,0,28,0,0,0,3196
0,1,2,39,0,0,0,0
0,0,2,31,0,685,113,0
0,1,2,24,0,0,0,0
0,1,2,0,0,0,0,0
0,0,2,42,0,0,28,726
0,1,2,0,0,0,0,0
0,0,2,43,0,1,0,0
0,1,2,40,0,0,0,0
0,1,2,23,0,0,0,0
0,0,2,54,0,3,0,2212
0,0,2,18,0,387,0,364
2,0,2,20,0,1016,140,132
2,0,2,24,0,93,177,0
0,0,2,18,0,0,799,0
0,1,2,18,0,0,0,0
0,0,2,47,0,838,7,0
1,1,0,25,0,219,0,0
1,0,2,28,1,10,131,76
0,1,0,8,0,0,0,0
0,0,1,59,0,12,798,0
1,0,2,51,0,294,0,1225
2,0,2,38,0,784,42,38
0,0,2,26,0,1576,47,1366
0,1,2,65,0,0,0,0
1,1,0,36,0,0,0,0
2,1,2,28,0,0,0,0
0,0,2,14,0,11,713,777
0,1,2,9,0,0,0,0
0,0,2,20,0,323,542,0
0,0,2,19,0,177,0,0
0,0,0,20,0,0,0,628
2,1,2,34,0,0,0,0
2,1,2,27,0,0,0,0
0,1,2,22,0,0,0,0
0,0,1,15,0,8,0,0
2,0,2,28,0,1278,31,0
0,0,0,28,0,43,0,0
0,0,2,19,0,308,251,1099
2,1,2,33,0,0,0,0
0,0,2,29,0,0,2,0
1,0,2,48,0,0,0,6812
0,0,2,31,0,0,177,0
0,1,2,29,0,0,0,0
0,1,1,24,0,0,177,0
1,0,2,19,0,0,662,2153
2,1,2,33,0,0,0,0
0,1,2,29,0,0,0,0
0,1,2,38,0,0,0,0
2,1,2,19,0,0,0,0
0,0,2,44,0,0,12,245
2,1,2,20,0,0,0,0
2,1,2,53,0,0,0,0
0,1,2,27,0,0,0,0
0,0,1,23,0,383,296,0
1,0,2,41,0,0,0,1023
0,0,2,28,0,97,0,0
0,0,0,18,0,1181,0,3
0,0,2,18,0,31,0,910
0,0,2,52,0,994,173,0
2,0,2,28,0,1014,1,85
2,1,0,15,0,0,0,0
0,1,2,28,0,0,0,0
0,0,2,15,0,0,0,95
0,1,2,16,0,0,0,0
1,0,2,17,0,149,177,1872
1,0,2,48,0,0,12,78
1,1,2,26,0,0,0,0
1,1,2,34,0,0,0,0
1,1,2,25,0,0,0,0
1,0,2,29,0,0,438,1716
1,0,2,36,0,11,0,64
1,1,0,62,0,0,0,0
1,0,2,29,0,0,0,1444
1,1,0,19,0,0,0,0
1,1,0,28,0,0,0,0
0,0,2,14,0,0,177,1377
2,0,2,40,0,0,1311,0
2,0,2,30,0,179,71,1038
0,1,2,41,0,0,0,0
1,0,2,31,0,0,33,1812
0,0,1,17,0,867,4,0
0,0,2,25,0,1033,0,0
1,0,2,27,0,0,5,168
1,0,2,47,0,0,0,63
1,0,0,32,0,0,0,0
1,0,2,18,0,0,0,951
0,0,0,33,0,219,0,0
0,0,2,19,0,547,0,0
0,0,2,13,0,2835,152,0
0,1,2,40,0,0,0,0
1,0,2,32,0,523,0,16
1,1,2,42,0,0,0,0
0,0,2,22,0,0,3,0
2,1,2,24,0,0,177,0
2,1,2,17,0,0,0,0
0,0,2,21,0,640,21,0
2,0,2,24,0,219,282,1
0,0,2,41,0,652,112,10
0,0,2,13,0,0,0,1
0,0,2,10,0,0,0,0
0,1,0,3,0,219,0,0
0,1,2,16,0,0,0,0
0,0,2,26,0,882,0,0
0,1,2,14,0,0,0,0
0,0,0,0,0,0,0,0
0,0,2,32,0,115,2156,486
0,0,2,15,0,0,4,0
1,0,2,35,0,0,0,142
0,0,2,20,0,1272,543,0
0,0,2,21,0,147,20,0
2,0,2,32,0,46,1258,0
1,1,2,29,0,0,0,0
0,1,0,3,0,0,0,0
0,0,0,20,0,0,103,35
0,1,2,43,0,0,0,0
2,0,2,43,0,47,3851,0
0,0,2,40,0,0,0,3
0,1,2,34,0,0,0,0
0,0,2,42,0,0,17,10
2,1,0,28,0,0,0,0
1,0,2,28,0,0,0,0
0,1,1,43,0,0,0,0
