HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,ShoppingMall,Spa,Transported
1,0,0,36,1,0,100,1953,1
0,0,2,31,0,183,32,0,0
0,0,2,1,0,0,0,0,1
0,0,2,31,0,159,701,0,0
2,0,2,10,0,0,0,0,1
2,0,2,28,0,1227,1,0,0
2,0,2,42,0,836,51,304,0
2,0,2,0,0,0,0,0,1
2,0,1,41,0,1209,0,0,0
2,1,2,0,0,0,0,0,1
2,0,2,0,0,0,0,0,1
2,1,2,59,0,0,0,0,1
0,0,2,13,0,2,30,311,0
1,0,0,24,0,0,0,4614,0
0,1,2,20,0,0,0,0,0
1,0,2,71,1,0,0,0,1
0,1,1,23,0,0,0,0,1
0,0,0,15,0,0,714,0,1
0,0,2,18,0,751,0,0,0
0,0,2,19,0,0,10,0,1
0,1,0,4,0,0,0,0,1
0,0,0,42,0,0,739,0,1
2,0,2,51,0,815,343,55,0
0,1,2,13,0,0,0,0,1
0,0,2,27,0,174,0,0,1
0,0,2,42,0,786,22,59,0
0,0,2,41,0,324,173,7,1
0,0,1,21,0,15,2695,2,1
0,0,2,31,0,14,0,795,1
1,1,0,36,0,0,0,0,1
0,0,2,31,0,0,0,838,0
0,0,0,14,0,77,9,424,0
2,0,1,32,1,494,71,0,0
1,0,2,32,0,0,0,0,0
0,0,2,27,0,663,0,0,0
1,0,0,57,0,2651,0,266,0
0,1,2,13,0,0,0,0,0
2,1,2,30,0,0,0,0,1
2,1,2,14,0,0,0,0,1
1,0,2,27,0,0,0,0,1
1,1,0,32,0,0,0,0,1
2,1,2,54,0,0,0,0,1
0,0,0,23,0,217,19,1,0
0,1,0,38,0,0,0,0,1
0,1,2,32,0,0,0,0,1
0,0,2,24,0,34,320,0,0
0,1,2,36,0,0,0,0,0
0,0,2,11,0,0,0,0,0
0,1,2,6,0,0,0,0,0
1,1,0,36,0,0,0,0,1
1,1,0,22,0,0,0,0,1
0,0,2,28,0,2,18,2,0
0,1,2,37,0,0,0,0,1
0,0,2,55,0,280,444,0,0
0,0,1,28,0,112,0,92,0
1,0,2,20,0,2,0,246,1
0,0,2,16,0,224,32,2529,0
0,0,2,19,0,0,540,0,0
0,0,2,38,0,0,0,0,0
0,0,2,35,0,12,46,2,0
1,1,0,33,0,0,0,0,1
2,0,1,37,1,381,3,447,0
0,0,2,46,0,784,0,0,0
1,0,2,41,0,3103,0,31,0
0,0,2,13,0,875,10,18,0
0,1,2,31,0,0,0,0,0
0,1,0,52,0,0,0,0,1
1,0,2,48,0,0,0,0,0
1,0,0,27,0,1,0,10,1
2,0,2,16,0,172,338,9,0
0,1,0,32,0,0,0,0,1
0,1,2,25,0,0,0,0,0
0,0,2,26,0,0,716,0,1
0,1,2,44,0,0,0,0,0
2,0,2,32,0,47,2552,0,1
0,0,2,18,0,200,0,413,1
0,1,0,23,0,0,0,311,0
1,0,2,44,0,0,0,148,0
2,0,1,29,0,4,421,435,0
0,0,0,19,0,0,469,311,1
1,0,0,41,0,0,7,9038,0
1,0,2,28,0,0,173,145,0
0,1,2,19,0,0,0,0,1
2,0,2,32,1,2492,173,136,0
0,0,2,74,0,853,543,31,1
1,0,2,31,0,0,0,369,1
1,0,0,38,0,0,0,5907,0
0,0,2,20,0,157,0,544,0
0,0,2,24,0,47,10,139,0
0,0,1,26,0,18,93,886,0
0,1,1,44,0,0,0,0,0
1,1,0,33,0,0,0,0,1
1,0,0,31,0,0,0,169,0
1,0,0,28,0,0,0,15,1
1,1,2,22,0,0,0,0,1
0,0,2,33,0,13,984,0,0
2,0,2,34,0,379,1626,0,0
2,1,2,11,0,0,0,0,1
2,1,2,41,0,0,0,0,1
1,0,0,30,0,0,0,507,1
1,0,2,30,0,0,234,2761,0
0,0,2,25,0,0,699,43,0
0,1,1,31,0,0,0,0,1
0,0,2,38,0,646,0,135,0
0,1,2,15,0,0,0,0,1
0,0,2,19,0,0,115,126,1
2,1,2,29,0,0,0,0,1
1,0,2,30,0,14,0,2121,1
1,0,2,29,0,0,0,1867,0
0,0,2,36,0,0,0,18,0
0,0,2,24,0,174,0,630,0
0,0,2,30,0,0,871,0,1
0,0,2,0,0,0,0,0,1
0,1,2,15,0,0,0,0,1
0,0,2,38,0,55,0,0,1
0,0,2,13,0,0,0,1175,0
2,0,2,18,0,594,555,0,0
0,0,2,16,0,891,831,0,0
0,0,0,8,0,0,0,0,0
0,0,2,19,0,72,0,342,1
0,0,0,26,0,0,0,0,0
0,1,0,15,0,0,0,0,1
0,1,1,38,0,0,0,0,1
2,0,2,45,0,877,1383,0,0
0,0,1,48,0,0,3,311,0
0,1,0,17,0,224,0,0,0
0,0,2,28,0,0,0,5,1
2,1,2,41,0,0,0,0,1
0,0,2,19,0,3,173,0,0
0,0,0,14,0,0,8,0,1
1,1,2,21,0,0,0,0,1
1,1,2,48,0,0,0,0,1
2,0,2,19,0,631,834,304,0
0,0,2,29,0,1377,0,167,0
0,0,2,20,0,792,0,0,0
2,1,2,44,0,0,0,0,1
0,1,2,19,0,0,0,0,1
0,1,2,64,0,0,0,0,0
0,0,2,21,0,0,323,1026,0
0,0,0,32,0,58,448,3,1
0,1,2,20,0,0,0,0,0
0,0,2,24,0,224,8,0,0
1,0,2,44,0,0,0,0,1
0,1,1,57,0,0,0,0,1
0,0,2,51,0,224,4,0,0
0,1,0,34,0,0,0,0,1
0,0,2,45,0,0,13,0,0
0,0,2,24,0,0,718,0,0
0,0,2,23,0,0,490,0,0
0,1,2,30,0,0,0,0,1
0,0,0,20,0,0,0,136,0
0,1,2,22,0,0,0,0,1
0,1,1,28,0,0,0,0,0
0,1,2,71,0,0,0,0,1
0,0,0,18,0,6,173,12,1
0,0,2,16,0,3,35,150,0
0,0,2,28,0,0,906,0,0
0,0,2,36,0,1,0,55,1
0,0,2,6,0,0,0,0,0
0,0,1,26,0,0,46,4,0
0,1,2,27,0,0,0,0,0
1,0,2,49,0,31,0,184,1
1,0,2,29,0,387,0,9927,0
1,0,0,46,0,1192,17,21,1
1,0,0,35,1,8030,0,0,0
1,1,0,17,0,0,0,0,1
1,0,0,37,0,4301,0,1748,0
0,0,0,24,0,252,0,449,0
0,1,2,47,0,0,0,0,0
0,0,2,26,0,621,98,11,0
1,1,0,46,0,0,0,0,1
2,0,2,27,0,253,880,22,0
1,0,2,56,0,0,0,253,1
2,0,2,18,0,885,32,0,0
0,1,2,15,0,0,0,0,0
2,0,0,3,0,0,0,0,1
2,0,2,42,0,1050,715,0,0
2,1,2,1,0,0,0,0,1
1,1,0,56,0,0,0,0,1
0,0,2,20,0,0,4,9,0
0,0,2,21,0,0,0,0,0
0,1,2,5,0,0,0,0,1
0,0,2,12,0,0,0,0,1
1,1,0,39,0,0,0,0,1
1,1,2,60,0,0,0,0,1
0,0,2,31,0,1633,49,6,0
0,1,2,58,0,0,0,0,0
0,1,2,19,0,0,0,0,1
0,1,2,29,0,0,0,0,0
2,1,2,19,0,0,0,0,1
0,0,2,44,0,0,267,554,0
0,0,2,20,0,0,122,1125,0
0,1,2,18,0,0,0,0,1
0,0,2,36,0,1,0,1,1
2,1,2,25,0,0,0,0,1
0,0,2,15,0,48,0,954,0
0,0,0,18,0,187,0,1277,0
0,1,2,0,0,0,0,0,1
0,0,0,54,0,0,0,594,0
0,0,0,0,0,0,0,0,0
0,0,2,20,0,759,106,202,0
0,1,2,21,0,224,0,0,0
2,0,2,8,0,0,0,0,1
2,0,2,46,0,1454,81,38,0
2,0,2,31,0,231,173,279,0
2,0,0,3,0,0,0,0,1
2,1,2,30,0,0,0,0,1
0,0,2,23,0,1081,0,0,0
0,0,2,14,0,756,0,8,0
0,1,1,25,0,0,0,0,0
0,1,2,61,0,0,0,0,1
0,0,2,31,0,0,0,675,0
2,0,0,13,0,4,1973,0,1
0,1,1,24,0,0,0,0,1
0,0,2,47,0,0,84,499,0
0,0,1,15,0,521,62,5,1
1,1,2,46,0,0,0,0,1
0,0,2,49,0,0,1526,960,0
1,0,2,37,0,0,0,0,0
1,0,2,44,0,0,7,815,0
0,0,2,16,0,507,0,0,0
0,1,2,58,0,0,0,0,1
0,0,2,20,0,0,612,3,1
2,1,0,36,0,0,0,0,1
2,1,2,31,0,0,0,0,1
0,0,2,21,0,2,81,74,0
0,0,0,22,0,224,21,0,0
0,0,1,27,0,182,0,0,0
0,0,2,58,0,0,828,0,1
0,1,2,38,0,0,0,0,1
2,1,0,30,0,0,0,0,1
1,1,0,20,0,0,0,0,1
0,0,2,19,0,0,27,53,0
0,0,2,57,0,224,157,21,0
0,0,2,26,0,0,48,0,0
0,0,2,38,0,0,0,295,1
1,1,2,15,0,0,0,0,1
2,1,2,28,0,0,0,0,1
2,1,2,35,0,0,0,0,1
0,1,1,38,0,0,0,0,0
0,0,2,35,0,415,0,14,0
1,1,2,14,0,0,0,0,1
1,1,2,27,0,0,0,0,1
0,1,2,25,0,0,0,0,0
0,0,2,37,0,0,0,283,0
0,0,0,25,0,79,0,0,0
0,0,0,41,0,638,133,0,0
2,0,2,50,0,202,1108,0,0
2,0,2,33,0,694,60,564,0
2,1,2,27,0,0,0,0,1
2,1,2,23,0,0,0,0,1
2,0,2,18,0,556,0,852,1
0,0,2,31,0,0,0,16,0
0,0,2,54,0,0,0,0,0
0,1,2,0,0,0,0,0,1
0,0,2,11,0,0,0,0,0
0,1,2,4,0,0,0,0,0
0,0,2,19,0,0,0,641,1
0,0,2,7,0,0,0,0,1
0,1,1,20,0,0,0,0,0
0,1,0,33,0,0,0,0,1
1,0,2,26,0,0,1,677,0
2,1,2,35,0,0,0,0,1
2,0,2,23,0,1862,18,192,1
0,0,2,60,0,437,0,0,0
1,1,2,34,0,0,0,0,1
0,0,2,28,0,233,0,0,0
2,1,2,42,0,0,0,0,1
0,0,1,22,0,0,642,0,0
2,0,2,18,0,490,298,245,0
2,0,2,5,0,224,0,0,1
2,0,2,18,0,787,106,1710,0
2,0,2,29,0,528,99,0,0
2,0,1,39,0,173,660,1,0
0,0,2,17,0,82,263,16,0
2,0,2,58,0,55,756,246,0
2,1,2,5,0,0,0,0,1
1,0,2,23,0,0,0,55,0
1,0,0,26,0,8,0,3,1
1,0,0,40,0,0,6124,58,1
0,0,2,20,0,0,0,0,1
2,0,2,38,1,936,363,0,0
2,0,2,31,0,0,0,0,0
0,1,2,34,0,0,0,0,1
0,0,2,9,0,0,0,0,1
0,0,2,36,0,0,0,0,1
0,1,2,26,0,0,0,0,1
0,0,2,18,0,855,51,0,0
0,0,1,55,0,98,0,743,1
1,0,2,28,0,0,0,135,0
1,1,0,18,0,0,0,0,1
0,0,2,28,0,2,0,787,0
2,1,2,23,0,224,0,0,0
2,0,0,20,0,224,3505,199,1
0,1,2,22,0,0,0,0,0
2,0,2,27,0,0,0,0,1
1,1,0,13,0,0,0,0,1
0,0,2,32,0,0,0,0,1
1,0,2,53,0,0,1632,3,1
1,1,2,34,0,0,0,0,1
1,1,0,42,0,0,0,0,1
0,1,2,19,0,0,0,0,1
0,0,2,54,0,0,0,0,1
0,0,2,12,0,0,0,0,1
0,0,2,35,0,482,884,0,0
0,0,2,55,0,412,3,0,0
0,0,0,26,0,620,187,0,0
1,1,2,49,0,0,0,0,1
1,1,0,22,0,0,0,0,1
1,0,0,28,0,0,2138,7368,0
1,0,2,30,0,0,0,8,0
1,0,0,39,0,0,2,118,1
1,1,2,14,0,0,0,0,1
1,1,2,29,0,0,173,0,1
1,0,0,34,0,2386,76,26,0
0,0,0,8,0,0,0,0,1
0,0,2,7,0,0,0,0,0
0,1,2,3,0,0,0,0,0
0,0,2,0,0,0,0,0,0
0,0,0,10,0,0,0,0,0
0,1,0,16,0,224,0,0,0
2,0,2,41,0,29,1095,0,0
0,1,2,18,0,0,0,0,1
1,1,2,25,0,0,0,311,1
1,1,2,32,0,0,0,0,1
1,1,0,26,0,0,0,0,1
0,0,2,26,0,131,0,0,0
0,1,2,18,0,0,0,0,1
1,0,2,27,0,0,2,3072,0
1,1,2,26,0,0,0,0,1
1,0,0,28,0,0,72,43,1
1,0,0,19,0,0,0,16139,0
1,0,2,31,0,0,0,103,1
0,0,0,35,0,0,5,0,1
1,0,0,46,0,0,0,32,0
1,0,2,37,0,636,0,205,0
1,1,2,29,0,0,0,0,1
1,1,2,17,0,0,0,0,1
1,0,0,30,0,0,926,1,0
2,1,2,28,0,0,173,0,1
0,0,2,16,0,0,12,68,0
2,0,2,40,0,2357,9,0,0
0,0,2,23,0,0,279,0,0
0,0,1,24,0,96,12,0,1
0,1,2,36,0,0,173,0,1
2,1,2,34,0,0,0,0,1
1,1,2,59,0,0,0,0,1
0,0,2,20,0,0,600,0,0
1,1,2,15,0,0,0,0,1
0,0,2,19,0,0,957,4,0
2,1,0,64,0,0,0,0,1
2,0,2,24,0,2997,3,0,1
2,0,2,23,0,60,0,0,1
2,0,2,30,0,224,0,679,0
0,0,2,0,0,0,0,0,1
0,0,2,8,0,0,0,0,0
0,1,2,1,0,0,0,0,0
0,0,2,48,0,0,654,0,1
0,0,2,12,0,0,0,0,0
0,0,2,30,0,0,180,4,0
0,0,2,10,0,0,0,0,0
0,0,2,11,0,0,0,0,0
1,0,2,58,0,204,0,3026,0
0,0,2,52,0,0,464,71,1
0,0,2,36,0,0,0,0,0
0,0,2,32,0,600,0,187,0
1,1,2,16,0,0,0,0,1
1,1,0,25,0,0,0,0,1
0,0,0,28,0,2,0,0,1
1,0,0,32,1,0,3700,337,0
2,0,2,28,0,42,0,0,1
0,0,2,16,0,0,752,0,0
1,0,0,50,1,0,0,703,0
0,0,2,20,0,71,513,354,0
0,0,2,23,0,224,6,30,0
0,1,2,45,0,0,0,0,1
0,0,2,23,0,393,0,0,0
0,1,1,53,0,0,0,0,0
0,1,2,8,0,0,0,0,0
0,1,2,6,0,0,0,0,1
0,1,2,3,0,0,0,0,0
0,0,0,13,0,1,843,78,1
0,1,2,60,0,0,0,0,0
0,0,0,1,0,0,0,311,1
0,0,2,40,0,0,195,560,0
0,0,2,51,0,0,800,0,1
0,1,0,31,0,0,0,0,1
0,1,2,28,0,0,0,0,1
0,0,2,20,0,65,0,0,1
0,0,2,14,0,0,0,2143,0
1,0,2,23,0,0,0,345,0
0,0,2,4,0,0,0,0,0
0,0,2,20,0,0,0,1608,0
0,0,2,75,0,0,0,131,0
1,1,0,24,0,0,0,0,1
0,0,2,18,0,2,60,28,1
2,1,2,21,0,0,0,0,1
2,0,2,59,0,142,907,0,1
0,0,2,27,0,0,863,33,1
0,0,2,38,0,354,0,291,0
2,1,2,41,0,0,0,0,0
1,1,2,36,0,0,0,0,1
1,0,0,29,0,0,0,4651,0
0,1,1,22,0,0,0,0,1
0,0,1,23,0,0,1250,0,1
0,0,2,32,0,27,1061,27,1
0,0,0,21,0,614,0,1,0
1,0,2,26,0,0,3301,831,1
1,1,2,61,0,0,0,0,1
0,0,1,30,0,585,122,40,1
0,0,2,40,0,889,0,0,1
1,0,0,37,0,0,0,115,1
1,0,2,41,0,0,0,1374,0
1,0,2,32,0,8168,11,371,0
0,0,2,30,0,0,0,565,0
0,0,1,27,0,0,0,0,1
0,0,2,22,0,0,0,61,0
2,0,2,54,0,704,431,0,0
2,0,2,27,0,4,896,229,0
2,1,2,52,0,0,0,311,1
2,1,2,15,0,0,0,0,1
2,0,2,27,0,1277,1,10,0
1,0,0,30,0,0,289,1737,0
0,0,2,19,0,0,619,0,0
0,1,1,22,0,0,0,0,1
1,0,0,43,0,1365,0,50,0
2,0,2,25,0,1084,66,0,0
0,0,2,51,0,0,0,51,0
0,1,1,34,0,0,0,0,1
2,0,2,21,0,2066,15,0,0
0,1,1,21,0,0,0,0,0
0,0,2,23,0,0,0,759,0
0,0,0,38,0,0,591,40,0
0,1,2,30,0,0,0,0,0
1,1,0,31,0,0,0,0,1
0,0,1,44,0,0,482,0,1
0,1,2,14,0,0,0,0,0
0,1,1,18,0,0,0,0,0
0,0,2,19,0,6,1,714,0
2,1,2,28,0,0,0,0,1
0,0,0,36,0,286,16,0,0
2,1,2,10,0,0,0,0,1
2,1,2,1,0,0,0,0,1
2,1,0,4,0,0,0,311,1
2,0,2,21,0,733,1084,1,0
0,0,2,24,0,621,0,0,0
0,0,2,8,0,0,0,0,0
0,0,2,18,0,789,2,0,0
2,0,2,33,0,1758,4,0,0
1,0,0,31,1,0,3,202,1
1,0,2,43,0,105,268,842,1
0,0,2,20,0,213,173,0,0
1,1,2,28,0,0,0,0,1
1,1,1,30,0,0,0,0,1
1,0,2,28,1,224,173,0,0
0,0,2,19,0,68,0,719,0
0,0,2,22,0,0,675,5,1
0,0,0,27,0,1,1,380,0
2,0,0,22,0,218,4817,146,1
0,1,0,2,0,0,0,0,1
0,0,2,4,0,0,0,0,0
0,0,2,10,0,0,173,0,0
0,0,2,9,0,0,0,0,1
0,1,2,37,0,0,0,0,0
0,0,1,2,0,0,0,0,1
1,0,2,44,0,0,1,1010,1
1,0,0,11,0,0,0,0,1
0,1,2,22,0,0,0,0,0
1,1,0,40,0,0,0,0,1
1,0,0,30,0,278,0,8145,0
1,0,0,37,0,0,0,3198,0
1,1,0,26,0,0,0,0,1
0,0,2,19,0,0,109,0,1
1,0,2,57,0,0,1,4948,0
2,0,2,1,0,0,0,0,1
2,0,2,17,0,948,292,0,0
2,0,2,26,0,1946,4,0,0
0,1,0,21,0,0,0,0,1
1,1,2,28,0,0,0,0,1
1,0,0,36,0,0,173,4664,0
2,0,2,25,0,2508,23,0,0
0,1,2,40,0,0,0,0,1
0,1,0,23,0,0,0,0,1
0,1,0,2,0,0,0,0,0
0,0,0,10,0,0,0,0,0
0,1,2,43,0,0,0,0,1
0,1,2,0,0,0,0,0,1
0,0,2,24,0,70,340,0,0
0,1,2,42,0,0,0,0,1
2,0,2,30,0,1450,173,0,0
2,0,2,19,0,1507,260,0,0
0,1,2,26,0,0,0,0,0
2,0,2,47,0,405,193,458,0
2,0,2,28,0,120,1128,1,1
0,1,1,24,0,0,0,0,1
0,0,2,29,0,28,561,203,0
0,0,1,32,0,0,0,229,0
0,1,2,44,0,0,0,0,0
0,1,2,17,0,0,0,0,1
0,0,0,35,0,775,0,610,0
0,1,2,23,0,0,0,0,0
0,0,2,34,0,0,5,0,0
0,0,2,25,0,1174,18,721,0
0,0,2,67,0,0,0,1,1
1,0,2,22,0,0,0,369,0
1,1,2,28,0,0,0,0,1
0,1,0,27,0,0,0,0,1
0,0,2,14,0,1489,126,460,0
0,0,1,42,0,491,8,202,0
0,1,1,19,0,0,0,0,0
0,0,2,22,0,0,0,0,0
2,0,2,31,0,43,1,660,0
2,0,2,10,0,0,0,0,1
2,0,2,39,0,1535,340,0,0
2,1,2,41,0,0,0,0,1
2,0,2,0,0,0,0,0,1
0,1,1,22,0,0,0,0,1
0,0,2,21,0,0,0,310,0
2,1,2,40,0,0,0,0,1
0,0,2,25,0,0,0,0,1
0,0,2,23,0,0,0,119,0
1,0,0,33,0,77,0,3656,0
1,1,2,20,0,0,0,0,1
0,1,0,40,0,0,0,0,1
0,1,2,27,0,0,0,0,0
0,0,2,21,0,965,23,3,0
2,0,2,25,0,591,0,0,0
0,0,2,2,0,0,0,0,0
0,0,2,19,0,0,946,0,0
0,1,2,41,0,0,0,0,0
1,0,2,43,0,0,537,42,1
0,0,2,19,0,245,550,311,0
0,0,2,22,0,926,0,0,1
0,0,2,16,0,0,0,769,0
1,0,0,42,0,0,0,2735,0
0,1,1,20,0,0,0,0,1
0,0,2,35,0,0,429,0,0
1,1,2,53,0,0,0,0,1
0,0,2,17,0,21,690,260,0
0,1,2,6,0,0,0,0,0
0,0,2,22,0,0,0,0,1
0,0,2,41,0,338,377,2,1
0,0,2,19,0,189,0,0,1
0,0,2,39,0,705,0,0,0
0,1,2,23,0,0,0,0,1
2,0,2,31,0,1088,280,0,0
0,1,0,38,0,0,0,0,1
0,1,1,1,0,0,173,0,1
2,1,2,13,0,0,0,0,1
2,0,2,21,0,1072,46,16,0
2,0,2,44,0,485,210,0,0
2,0,2,36,0,42,212,151,0
2,0,2,19,0,2058,224,298,0
0,0,2,7,0,0,0,0,1
0,0,2,39,0,386,0,489,0
0,0,2,28,0,0,334,0,1
0,0,2,28,0,0,529,560,0
0,1,0,14,0,0,0,0,1
0,0,2,18,0,0,599,59,0
0,1,1,23,0,0,0,0,1
0,1,0,33,0,0,173,0,1
0,0,2,18,0,1656,0,311,0
1,0,2,47,0,1,28,78,0
1,0,2,42,0,0,0,4170,0
2,0,2,17,0,36,1013,0,0
0,0,2,21,0,737,27,8,0
0,0,1,17,0,8,3,401,1
0,0,1,26,0,4,0,0,0
0,0,2,23,0,0,896,0,0
0,0,0,15,0,0,173,0,0
0,1,1,18,0,0,0,0,0
0,0,2,65,0,259,0,0,0
1,0,0,33,0,13,2011,17,1
0,1,2,27,0,0,0,0,0
1,0,2,41,0,0,0,1520,0
2,0,2,42,0,1381,1243,0,0
2,1,2,28,0,0,0,0,0
2,0,2,37,0,328,173,26,0
2,0,0,17,0,891,243,0,0
1,1,2,24,0,0,0,0,1
1,1,2,39,0,0,0,0,1
1,1,0,59,0,0,0,0,1
1,1,2,32,0,0,0,0,1
1,0,0,29,0,2988,0,0,0
1,0,2,8,0,0,0,0,1
1,0,0,28,0,0,0,692,1
1,1,2,35,0,0,0,0,1
0,0,2,24,0,711,0,59,0
0,1,2,1,0,0,0,0,1
0,1,2,4,0,0,0,0,1
1,1,0,28,0,0,0,0,1
2,1,2,46,0,0,173,0,1
2,0,2,67,0,443,1721,250,0
0,0,2,44,0,0,128,460,0
0,0,2,14,0,360,2116,1,0
0,0,2,23,0,0,4,0,1
0,1,2,51,0,0,0,0,0
0,0,2,20,0,0,331,133,0
0,0,2,0,0,0,0,0,1
0,1,2,0,0,0,0,0,0
0,0,2,23,0,0,26,0,0
0,0,2,24,0,181,0,195,0
2,0,2,41,0,112,228,760,0
2,0,2,30,0,806,9,311,0
0,0,2,27,0,0,39,11,0
0,1,1,13,0,0,0,0,1
0,1,2,16,0,0,0,0,1
1,0,2,30,0,50,0,1,1
0,0,1,8,0,0,0,0,1
0,0,2,59,0,0,0,0,0
1,1,0,43,0,0,0,0,1
1,0,0,30,0,0,0,5467,0
1,0,0,46,0,202,0,3208,0
1,1,2,39,0,0,0,0,1
1,0,2,21,0,5,10,26,0
1,1,2,70,0,0,0,0,1
1,0,0,34,0,0,0,51,0
1,0,2,33,0,0,0,6255,0
1,1,0,44,0,0,0,0,1
0,0,0,16,0,0,32,5,0
0,0,2,63,0,3,0,0,1
1,0,2,37,0,0,15,4060,0
1,1,0,29,0,0,0,0,1
1,0,2,29,0,0,0,16,1
1,1,0,22,0,0,0,0,1
1,0,2,26,0,0,2119,10,1
1,0,0,76,0,0,422,16594,0
0,0,2,61,0,0,3,4422,0
0,0,2,46,0,0,2020,323,0
0,0,2,19,0,224,387,0,1
0,1,1,13,0,0,0,0,1
0,1,2,28,0,0,0,0,0
0,1,2,30,0,0,0,0,1
0,0,1,23,0,200,73,1,0
0,0,1,63,0,356,0,0,0
0,0,2,21,0,894,0,61,0
2,1,2,32,0,0,0,311,1
0,0,2,33,0,0,0,417,0
0,0,1,39,0,224,733,0,0
2,1,2,49,0,0,0,0,1
2,0,2,27,0,555,744,0,0
0,0,2,16,0,92,884,0,0
2,1,2,38,0,0,0,0,1
2,1,2,42,0,0,0,0,1
0,0,2,19,0,73,0,813,0
1,0,0,26,0,0,0,3998,0
0,0,0,32,0,0,0,817,1
0,0,2,56,0,0,0,2,0
0,0,2,0,0,0,0,0,1
0,0,2,38,0,35,0,0,0
0,0,2,30,0,0,173,0,0
0,0,2,21,0,5,0,2,0
0,0,2,11,0,0,0,0,0
0,0,2,3,0,0,0,0,0
0,0,0,17,0,0,913,0,1
0,0,0,35,0,0,0,0,1
0,0,0,17,0,319,0,0,0
0,1,2,0,0,0,0,0,1
0,1,2,46,0,0,0,0,1
0,0,2,63,0,0,0,594,0
2,0,2,35,0,1890,497,1,0
2,0,2,61,0,1114,68,0,0
0,0,2,19,0,0,615,9,1
0,0,2,43,0,0,1217,2,1
0,0,2,14,0,1,683,419,0
0,0,2,78,0,0,0,441,0
0,0,2,21,0,398,0,311,0
2,0,2,32,0,1240,58,0,0
2,0,2,31,0,1226,1,0,0
1,0,2,40,0,1006,0,284,1
1,1,2,13,0,0,0,0,1
1,0,2,36,0,0,0,1966,0
1,0,0,31,0,65,0,6431,0
0,0,2,18,0,765,13,0,0
0,1,2,40,0,0,0,0,1
2,1,2,28,0,0,0,0,1
1,1,0,41,0,0,0,0,1
1,1,2,35,0,0,0,0,1
0,1,2,14,0,0,0,0,1
2,0,2,20,0,539,38,0,1
0,0,0,23,0,4,2,254,0
1,1,0,22,0,0,0,0,1
1,0,2,25,0,0,0,0,1
2,0,0,18,0,3992,1360,2,1
1,0,1,25,1,0,0,45,1
1,0,2,30,0,0,0,0,1
0,0,2,46,0,0,533,277,0
1,0,2,27,0,0,0,1,0
0,0,2,53,0,1015,0,0,0
2,1,2,21,0,0,0,0,1
1,0,0,32,0,54,0,21,1
1,0,2,32,0,1,0,1440,0
1,0,2,33,1,0,22,0,1
1,0,2,26,0,0,0,3718,0
0,0,2,47,0,12,0,720,1
2,0,2,13,0,7172,157,20,0
1,1,0,34,0,0,0,0,1
0,0,2,21,0,9,0,0,0
2,0,2,20,0,206,629,67,1
0,0,2,21,0,163,661,32,0
1,1,0,51,0,0,0,0,1
1,1,2,18,0,0,0,0,1
1,0,2,26,0,1,0,42,0
1,0,0,53,1,5022,0,0,0
1,0,2,30,0,0,43,0,1
0,1,2,37,0,0,0,0,0
1,0,2,45,0,0,0,2987,0
0,0,2,62,0,877,0,0,0
0,0,2,38,0,0,45,0,0
0,0,0,24,0,1030,0,0,0
0,0,2,18,0,341,332,102,0
2,1,2,23,0,0,0,0,0
0,0,1,16,0,0,0,0,0
1,1,2,37,0,0,0,0,1
0,0,2,22,0,1018,0,9,0
0,1,1,18,0,0,173,0,1
2,1,2,25,0,0,0,0,1
0,0,2,26,0,758,11,0,0
0,0,2,25,0,4,146,723,0
2,0,2,55,0,938,82,0,0
2,0,2,28,0,641,372,0,0
0,0,2,23,0,0,173,0,1
0,0,2,22,0,0,0,176,0
0,0,0,26,0,333,0,1,1
0,0,2,13,0,0,8,0,0
0,0,2,18,0,428,36,0,0
2,1,2,38,0,0,0,0,1
2,1,2,28,0,0,0,0,1
0,0,2,57,0,433,0,371,0
0,1,2,0,0,224,0,0,0
0,1,2,18,0,0,0,0,1
1,1,2,25,0,0,0,0,1
1,0,0,35,0,0,0,724,1
1,0,2,37,0,0,2,12,1
1,0,0,33,0,0,1,33,0
1,0,2,35,0,305,0,320,1
1,0,0,47,0,16,1487,0,1
0,0,2,23,0,5,0,732,0
0,0,2,28,0,0,0,2,1
1,0,0,27,0,0,0,311,1
1,1,2,23,0,0,0,0,1
0,1,2,31,0,0,0,0,1
1,1,2,19,0,0,173,0,1
1,1,0,53,0,0,0,0,1
0,0,2,37,0,22,0,747,0
0,0,2,18,0,0,0,2681,0
0,0,2,42,0,0,0,0,0
0,1,2,7,0,0,0,0,1
0,0,0,7,0,0,0,0,1
0,0,2,24,0,2,0,616,0
1,0,2,20,0,13,0,1435,1
0,0,2,24,0,1158,798,2,0
0,0,2,42,0,0,0,0,1
1,0,2,49,0,0,0,2,1
1,1,2,47,0,0,0,0,1
0,0,0,16,0,825,0,0,0
2,0,2,26,1,432,965,35,0
0,0,2,24,0,0,6,685,0
0,1,2,38,0,0,173,0,1
0,0,2,0,0,0,0,0,1
2,0,1,37,0,295,19,515,0
0,1,2,39,0,0,0,0,1
0,0,0,25,0,553,1,239,1
0,0,1,25,0,172,41,0,0
2,1,2,35,0,0,0,0,1
0,1,1,0,0,0,0,311,1
0,0,0,46,0,612,62,0,1
0,0,2,4,0,0,0,0,1
